Unique_ID,Site,Country,Country-Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Bone/Tooth,Grave/ID number,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,d13C,Measured_O-carb_PDB,O-carb_SMOW,O-PO4_SMOW_Iacumin,O-PO4_SMOW_Measured/Chenery_2012,Chenery_2010_correction,O-dw-SMOW_Levinson,O-dw-SMOW_Chenery_2012,T/degC_Levinson,T/degC_Chenery,87Sr/86Sr,Δ18OMAP-dw_Levinson,Δ18OMAP-dw_Chenery,Δ18Odw-MAP_Levinson,Δ18Odw-MAP_Chenery,Reference
OSR_1600,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,URP2,Tooth,VV054,,40-45,M5,M,,,-4.2,26.6,17.5,17.8,16.1,-7.1,-6.4,12.3,13.5,,0.2,-0.5,-0.2,0.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1601,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV055,,40-45,M5,M,,,-3.7,27.1,18.1,18.3,16.7,-6,-5.6,14.2,14.9,,-0.9,-1.3,0.9,1.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1602,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV057,,30-35,F5,F,,,-4.9,25.9,16.8,17,15.4,-8.6,-7.5,9.7,11.6,,1.8,0.7,-1.8,-0.7,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1603,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV058,,30-35,M5,M,,,-1.5,29.4,20.3,20.6,18.9,-1.1,-1.9,22.4,21,,-5.7,-4.9,5.7,4.9,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1604,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV062,,30-35,F5,F,,,-5.9,24.8,15.8,15.9,14.4,-10.8,-9.2,6,8.8,,3.9,2.3,-3.9,-2.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1605,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV063,,13.5-14.5,U3,U,,,-6.3,24.4,15.4,15.5,14,-11.7,-9.8,4.5,7.7,,4.8,3,-4.8,-3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1606,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV064,,30-35,F5,F,,,-3.8,27,18,18.2,16.6,-6.2,-5.7,13.8,14.6,,-0.7,-1.1,0.7,1.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1607,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV065,,50-55,F6,F,,,-3.8,27,18,18.2,16.6,-6.2,-5.7,13.8,14.6,,-0.7,-1.1,0.7,1.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1608,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV067,,40-45,M5,M,,,-3.7,27.1,18.1,18.3,16.7,-6,-5.6,14.2,14.9,,-0.9,-1.3,0.9,1.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1609,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV068,,35-40,M5,M,,,-5.5,25.2,16.2,16.4,14.8,-9.9,-8.5,7.5,9.9,,3.1,1.6,-3.1,-1.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1610,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV070,,45-50,M5,M,,,-5.4,25.3,16.3,16.5,14.9,-9.7,-8.3,7.9,10.2,,2.8,1.5,-2.8,-1.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1611,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV071,,50-55,F6,F,,,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.9,,1.5,0.5,-1.5,-0.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1612,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV073,,55-60,M5,M,,,-4.3,26.5,17.4,17.6,16,-7.3,-6.5,12,13.2,,0.4,-0.3,-0.4,0.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1613,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LL?P2,Tooth,VV075,,10.5-11.5,U3,U,,,-5,25.8,16.7,16.9,15.3,-8.8,-7.7,9.4,11.3,,2,0.8,-2,-0.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1614,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV076,,40-45,M5,M,,,-4,26.8,17.8,18,16.4,-6.6,-6,13.1,14.1,,-0.2,-0.8,0.2,0.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1615,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV077,,10.5-11.5,U3,U,,,-4.1,26.7,17.6,17.9,16.2,-6.8,-6.2,12.7,13.8,,0,-0.6,0,0.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1616,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV080,,35-40,F5,F,,,-2.8,28,19,19.2,17.6,-4,-4.1,17.6,17.4,,-2.9,-2.8,2.9,2.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1617,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV082,,30-35,F5,F,,,-1.4,29.5,20.4,20.7,19,-0.9,-1.8,22.8,21.3,,-5.9,-5.1,5.9,5.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1618,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV085,,40-45,M5,M,,,-4.4,26.4,17.3,17.5,15.9,-7.5,-6.7,11.6,13,,0.7,-0.2,-0.7,0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1619,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV087,,30-35,F5,F,,,-7.4,23.3,14.3,14.3,12.9,-14.1,-11.6,0.4,4.6,,7.2,4.8,-7.2,-4.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1620,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV089,,30-35,F5,F,,,-6.2,24.5,15.5,15.6,14.1,-11.5,-9.6,4.9,8,,4.6,2.8,-4.6,-2.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1621,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV091,,35-40,F5,F,,,-3.5,27.3,18.3,18.5,16.9,-5.5,-5.2,14.9,15.5,,-1.3,-1.6,1.3,1.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1622,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV093,,30-35,M5,M,,,-6,24.7,15.7,15.8,14.3,-11,-9.3,5.6,8.5,,4.2,2.5,-4.2,-2.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1623,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV094,,30-35,M5,M,,,-6.8,23.9,14.9,15,13.5,-12.8,-10.6,2.7,6.3,,5.9,3.8,-5.9,-3.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1624,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV095,,45-50,F5,F,,,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.9,,1.5,0.5,-1.5,-0.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1625,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV096,,30-35,M5,M,,,-4.7,26.1,17,17.2,15.6,-8.2,-7.2,10.5,12.1,,1.3,0.3,-1.3,-0.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1626,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV097,,25-30,F5,F,,,-3.1,27.7,18.7,18.9,17.3,-4.7,-4.6,16.4,16.6,,-2.2,-2.3,2.2,2.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1627,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV098,,35-40,F5,F,,,-3.2,27.6,18.6,18.8,17.2,-4.9,-4.7,16.1,16.3,,-2,-2.1,2,2.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1628,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV099,,35-40,F5,F,,,-5,25.8,16.7,16.9,15.3,-8.8,-7.7,9.4,11.3,,2,0.8,-2,-0.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1629,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV100,,35-40,F5,F,,,-7.6,23.1,14.1,14.1,12.7,-14.5,-11.9,-0.3,4.1,,7.7,5.1,-7.7,-5.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1630,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV102,,30-35,F5,F,,,-5.7,25,16,16.2,14.6,-10.4,-8.8,6.8,9.4,,3.5,2,-3.5,-2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1631,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV104,,35-40,F5,F,,,-4.2,26.6,17.5,17.8,16.1,-7.1,-6.4,12.3,13.5,,0.2,-0.5,-0.2,0.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1632,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,URP2,Tooth,VV105,,30-35,M5,M,,,-3.3,27.5,18.5,18.7,17.1,-5.1,-4.9,15.7,16,,-1.8,-2,1.8,2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1633,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV107,,30-35,M5,M,,,-4.4,26.4,17.3,17.5,15.9,-7.5,-6.7,11.6,13,,0.7,-0.2,-0.7,0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1634,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV108,,40-45,M5,M,,,-6.7,24,15,15.1,13.6,-12.6,-10.5,3,6.6,,5.7,3.6,-5.7,-3.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1635,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV109,,25-30,F5,F,,,-1.5,29.4,20.3,20.6,18.9,-1.1,-1.9,22.4,21,,-5.7,-4.9,5.7,4.9,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1636,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV110,,30-35,F5,F,,,-4.4,26.4,17.3,17.5,15.9,-7.5,-6.7,11.6,13,,0.7,-0.2,-0.7,0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1637,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV111,,30-35,M5,M,,,-4.6,26.2,17.1,17.3,15.7,-7.9,-7,10.9,12.4,,1.1,0.2,-1.1,-0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1638,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV112,,40-45,M5,M,,,-5.3,25.4,16.4,16.6,15,-9.5,-8.2,8.2,10.5,,2.6,1.3,-2.6,-1.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1639,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV113,,40-45,M5,M,,,-2.2,28.6,19.6,19.9,18.2,-2.7,-3.1,19.8,19.1,,-4.2,-3.8,4.2,3.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1640,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV114,,35-40,F5,F,,,-6.4,24.3,15.3,15.4,13.9,-11.9,-10,4.2,7.4,,5,3.1,-5,-3.1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1641,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV115,,30-35,M5,M,,,-5.7,25,16,16.2,14.6,-10.4,-8.8,6.8,9.4,,3.5,2,-3.5,-2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1642,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,ULP2,Tooth,VV116,,50-55,F6,F,,,-4,26.8,17.8,18,16.4,-6.6,-6,13.1,14.1,,-0.2,-0.8,0.2,0.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1643,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV117,,35-40,M5,M,,,-7.2,23.5,14.5,14.6,13.1,-13.7,-11.3,1.2,5.2,,6.8,4.4,-6.8,-4.4,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1644,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV136A,,45-50,M5,M,,,-5.6,25.1,16.1,16.3,14.7,-10.1,-8.7,7.1,9.6,,3.3,1.8,-3.3,-1.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1645,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,URP2,Tooth,VV137,,45-50,F5,F,,,-7.4,23.3,14.3,14.3,12.9,-14.1,-11.6,0.4,4.6,,7.2,4.8,-7.2,-4.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1646,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV138,,30-35,F5,F,,,-4.6,26.2,17.1,17.3,15.7,-7.9,-7,10.9,12.4,,1.1,0.2,-1.1,-0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1647,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV140,,30-35,M5,M,,,-5.1,25.7,16.6,16.8,15.2,-9,-7.8,9,11,,2.2,1,-2.2,-1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1648,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV143,,35-40,M5,M,,,-4.4,26.4,17.3,17.5,15.9,-7.5,-6.7,11.6,13,,0.7,-0.2,-0.7,0.2,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1649,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV148,,45-50,M5,M,,,-6.2,24.5,15.5,15.6,14.1,-11.5,-9.6,4.9,8,,4.6,2.8,-4.6,-2.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1650,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV149,,40-50,M5,M,,,-2.3,28.5,19.5,19.8,18.1,-2.9,-3.3,19.4,18.8,,-4,-3.6,4,3.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1651,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV150,,40-45,M5,M,,,-6.8,23.9,14.9,15,13.5,-12.8,-10.6,2.7,6.3,,5.9,3.8,-5.9,-3.8,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1652,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,ULP2,Tooth,VV152,,45-50,M5,M,,,-3.5,27.3,18.3,18.5,16.9,-5.5,-5.2,14.9,15.5,,-1.3,-1.6,1.3,1.6,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1653,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP2,Tooth,VV154,,45-50,M5,M,,,-3,27.8,18.8,19,17.4,-4.4,-4.4,16.8,16.9,,-2.4,-2.5,2.4,2.5,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1654,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LRP1,Tooth,VV155,,35-40,M5,M,,,-4.3,26.5,17.4,17.6,16,-7.3,-6.5,12,13.2,,0.4,-0.3,-0.4,0.3,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1655,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP1,Tooth,VV163,,20-25,F4,F,,,-3.9,26.9,17.9,18.1,16.5,-6.4,-5.9,13.5,14.4,,-0.4,-1,0.4,1,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1656,Velim-Velištak,Croatia,23,Zadar,,44.03333,15.71667,280,-6.86,Undifferentiated Sediment,Other,Inland,600-850AD,C-F,LLP2,Tooth,VV167,,40-45,F5,F,,,-7.2,23.5,14.5,14.6,13.1,-13.7,-11.3,1.2,5.2,,6.8,4.4,-6.8,-4.4,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
OSR_1657,Vis-Bandirica,Croatia,23,Vis,,43.045,16.15167,274,-6.8,Undifferentiated Sediment,Other,Island,200BC-AD200,A,LRP2,Tooth,VB001,,30-40,M5,M,,,-4.2,26.6,17.5,17.8,16.1,-7.1,-6.4,12.3,13.5,,0.3,-0.4,-0.3,0.4,"Lightfoot E, Slaus M and O'Connell TC (2014). ""Water consumption in Iron Age, Roman and Early Medieval Croatia."" American Journal of Physical Anthropology 154: 535-543."
