Unique_ID,Site,Country,Country_Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Tissue_Age,Grave,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,Stature_(cm),Pathology,Grave_Goods,Number_of_Grave_Goods,Foreign_Objects,Grave_Orientation,Body_Position,Internment_Style,Distance_to_Nearest_Contemporary_Church_(km),d13C,d15N,Reference
CNB_3423,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB377,,40-60,F5/6,F,,,,,12,,,,,,-20,9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3424,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB388,,40-60,F5/6,F,,,,,7,,,,,,-20,9.6,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3425,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,50+,SB399,,60+,F6,F,,,,,6,,,,,,-19.7,10,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3426,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB412,,40-60,F5/6,F,,,,,6,,,,,,-20,9.9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3427,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB428,,20-40,M4,M,,,,,11,,,,,,-19.5,9.8,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3428,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,575-650,B/C,Rib,Oct-40,SB445,,20-40,M4,M,,,,,8,,,,,,-21.1,5,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3429,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB450,,20-40,F4/5,F,,,,,19,,,,,,-20,9.3,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3430,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB451,,20-40,F4/5,F,,,,,30,,,,,,-19.9,9.9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3431,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB452,,40-60,M5,M,,,,,3,,,,,,-19.5,10,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3432,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,50+,SB470,,60+,F6,F,,,Artificial skull modification,,31,,,,,,-19.8,10,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3433,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-550,B,Rib,Oct-40,SB473,,20-40,M4,M,,,,,13,,,,,,-19.9,9.6,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3434,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-550,B,Rib,Oct-40,SB474,,20-40,F4/5,F,,,,,8,,,,,,-19.8,9.7,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3435,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB477,,40-60,F5/6,F,,,,,10,,,,,,-19.8,9.3,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3436,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B/C,Rib,Oct-40,SB478,,20-40,M4,M,,,,,robbed,,,,,,-19.5,10.4,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3437,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,Oct-40,SB479,,20-40,F4/5,F,,,,,4,,,,,,-19.6,10.4,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3438,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB480,,40-60,F5/6,F,,,,,7,,,,,,-19.6,8.9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3439,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,Oct-40,SB481,,20-40,F4/5,F,,,,,1,,,,,,-19.4,9.2,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3440,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,575-650,C/D,Rib,Oct-40,SB483,,20-40,F4/5,F,,,,,9,,,,,,-19.5,9.9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3441,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B/C,Rib,Oct-40,SB484,,20-40,M4,M,,,,,`3,,,,,,-19.9,9.3,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3442,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,30-60,SB485,,40-60,M5,M,,,,,17,,,,,,-20.2,9.5,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3443,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,30-60,SB486,,40-60,M5,M,,,,,6,,,,,,-20.1,9.7,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3444,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,30-60,SB487,,40-60,F5/6,F,,,,,7,,,,,,-19.6,9.6,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3445,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,575-650,B/C,Rib,50+,SB489,,60+,F6,F,,,,,16,,,,,,-19.6,10.1,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3446,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB490,,20-40,M4,M,,,,,6,,,,,,-19.9,9.4,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3447,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,30-60,SB491,,40-60,M5,M,,,,,7,,,,,,-19.4,9.8,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3448,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,30-60,SB493,,40-60,M5,M,,,,,3,,,,,,-19.7,10.3,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3449,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,Oct-40,SB494,,20-40,F4/5,F,,,,,4,,,,,,-19.7,9.9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3450,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB495,,40-60,F5/6,F,,,,,10,,,,,,-19.9,10.1,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3451,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB497,,20-40,F4/5,F,,,,,31,,,,,,-19.8,10,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3452,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,Oct-40,SB499,,20-40,F4/5,F,,,,,1,,,,,,-19.7,9.6,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3453,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B/C,Rib,Oct-40,SB500,,20-40,F4/5,F,,,,,20,,,,,,-19.8,9.4,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3454,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B/C,Rib,30-60,SB501,,40-60,M5,M,,,,,12,,,,,,-19.6,10.1,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3455,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,575-650,C/D,Rib,30-60,SB502,,40-60,F5/6,F,,,Artificial skull modification,,robbed,,,,,,-20,9,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3456,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB520,,20-40,F4/5,F,,,,,robbed,,,,,,-19.9,9.3,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3457,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB535,,40-60,F5/6,F,,,Artificial skull modification,,13,,,,,,-20.1,9.1,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3458,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,Oct-40,SB537,,20-40,F4/5,F,,,,,robbed,,,,,,-19.6,8.5,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3459,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,30-60,SB538,,40-60,M5,M,,,,,robbed,,,,,,-19.3,10.2,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3460,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,30-60,SB581,,40-60,M5,M,,,,,robbed,,,,,,-19.5,9.6,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3461,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,500-550,B,Rib,Oct-40,SB600,,20-40,F4/5,F,,,,,robbed,,,,,,-19.8,9.8,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3462,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,575-650,C/D,Rib,Oct-40,SB604,,20-40,F4/5,F,,,,,13,,,,,,-19.6,9.8,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3463,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,550-600,B,Rib,Oct-40,SB660,,20-40,M4,M,,,,,5,,,,,,-19.7,10.1,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3464,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-550,B,Rib,Oct-40,SB665,,20-40,M4,M,,,,,2,,,,,,-20,9.5,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3465,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-650 AD,B-D,Rib,50+,SB708,,60+,F6,F,,,Artificial skull modification,,robbed,,,,,,-19.4,9.7,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3466,Straubing-Bajuwarenstrasse,Germany,16,Bavaria,,48.873256,12.55314,331,-8.9,"Sand, Marl, Clay, Conglomerate, Pebbles",Other,Riverine,450-550,B,Rib,30-60,SB739,,40-60,M5,M,,,,,9,,,,,,-19.6,9.5,"Hakenbeck S, McManus E, Geisler H, Grupe G, O'Connell T (2010). ""Diet and Mobility in Early Medieval Bavaria: A Study of Carbon and Nitrogen Stable Isotopes."" American Hournal of Physical Anthropology 143: 235-249."
CNB_3467,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B/C,Bone,,7,,40-55,M5,M,M,,,"spearhead, knife",2,0,W-E,Extended supine,Earth cut grave,7,-20,12.3,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3468,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B-D,Long bone,0-6,8,,5-Jun,2,U,U,,,knife,1,0,W-E,Extended supine,Earth cut grave,7,-21.8,9.2,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3469,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B,Long bone,Oct-40,11,,30-40,M4/5,M,M,,,"buckle, knife, ferrule",3,0,W-E,Extended supine,Earth cut grave,7,-20.1,9.8,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3470,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,D,Rib,,13,,Adult,Adult,M,U,,,buckle plate,1,0,S-N,Crouched,Earth cut grave,7,-20,9.2,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3471,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B-D,Tibia,May-30,14,,25-30,M4,M,U,,,knife,1,0,E-W,Extended supine,Earth cut grave,7,-20.3,9,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3472,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B/C,Rib,20-40,15,,30-40,M4/5,M,M,,,"shield boss, Fe disc x4, buckle, pin, knife",5,0,E-W,Extended supine,Earth cut grave,7,-20.2,9.3,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
CNB_3473,Swaffham,England,14,Norfolk,East,52.647259,0.687808,77,-7.8,Cretaceous Chalk,Chalk,Inland,475-600 A.D.,B,Vertebra,0-30,19,,25-30,M4,M,M,,,"spearhead, buckle, knife, 2x pots, animal bone",6,0,W-E,Extended supine,Earth cut grave,7,-20.2,9.2,Hull BD (2007). Social Differentiation and Diet in Early Anglo-Saxon England: Stable Isotope Analysis of Archaeological Human and Animal Remains. Dphil Thesis. University of Oxford.
